,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
90,3,Valdecilla_Sardinero,6,15.204166666666666,19.370882864764855,0.7400419157298024,0.933722844905449
72,3,Sardinero_Valdecilla,7,14.129166666666666,20.96551712806341,1.3729108708358526,2.1658159652366127
91,3,Valdecilla_Sardinero,8,15.008333333333333,19.713686372268,1.3973851241462347,1.7861285311137007
73,3,Sardinero_Valdecilla,9,16.369999999999997,18.141736691894373,1.8911122535575613,1.976541100112003
92,3,Valdecilla_Sardinero,10,15.333333333333332,19.29892419135309,1.4466436250085157,1.7686257518134563
74,3,Sardinero_Valdecilla,11,15.813333333333336,18.630138719921938,0.7968165828261022,0.9498602273953881
93,3,Valdecilla_Sardinero,12,15.456666666666667,19.294490885437522,2.145298477031938,2.47192224069982
94,3,Valdecilla_Sardinero,14,15.370000000000001,19.137712727498954,0.38647265247506235,0.47438817854188176
75,3,Sardinero_Valdecilla,15,15.48333333333333,19.156388976402614,1.6907838418910928,1.933192199128687
95,3,Valdecilla_Sardinero,16,15.413333333333332,19.07815606826604,0.24221202832779945,0.29925889448936194
76,3,Sardinero_Valdecilla,17,18.136666666666667,16.342886071966184,1.8262514734954896,1.6488866715430626
96,3,Valdecilla_Sardinero,18,16.366666666666667,17.978194528266172,0.5804691589089325,0.628304655568598
77,3,Sardinero_Valdecilla,19,14.75,20.016030238497656,1.0835469874786579,1.523111083137005
97,3,Valdecilla_Sardinero,20,14.654166666666667,20.160966681305446,1.1967838846954229,1.6103089908468275
78,3,Sardinero_Valdecilla,21,12.516666666666667,23.488681757656458,,
98,3,Valdecilla_Sardinero,22,14.895833333333334,19.757040287947863,0.5402974146674184,0.7345498601923475
79,3,Sardinero_Valdecilla,23,12.625,23.32905094074329,0.6208566364008388,1.1369711622706464
99,3,Valdecilla_Sardinero,24,14.826666666666664,19.99965770729571,1.5743428964350679,2.0092953235833844
80,3,Sardinero_Valdecilla,25,14.7875,19.901361743363616,0.5344389581607986,0.7271338222497494
100,3,Valdecilla_Sardinero,26,15.889999999999997,18.752661379836873,2.0835199916380827,2.39872966137811
81,3,Sardinero_Valdecilla,27,14.110000000000003,20.99638760639774,1.3663922488721083,2.0686714578875893
101,3,Valdecilla_Sardinero,28,20.16,16.377658881921842,9.46365562442853,4.8097603282145815
82,3,Sardinero_Valdecilla,29,15.446666666666667,19.132206114993146,1.218343593208054,1.5705570583670363
102,3,Valdecilla_Sardinero,30,19.523333333333333,16.941804358635647,9.201431048121446,5.037822253252957
83,3,Sardinero_Valdecilla,31,15.466666666666665,19.13765657959365,1.3395687531606744,1.86306674474331
103,3,Valdecilla_Sardinero,32,17.21666666666667,17.213365622052493,1.7032240669454568,1.731065764998879
84,3,Sardinero_Valdecilla,33,16.43333333333333,18.001836115312987,1.506237033139207,1.5220821110511333
104,3,Valdecilla_Sardinero,34,16.856666666666666,17.512002068064586,1.1946989392962377,1.2505814663803112
85,3,Sardinero_Valdecilla,35,15.256666666666666,19.434165549853127,1.5630987741591313,2.0036134067315716
86,3,Sardinero_Valdecilla,37,15.133333333333333,19.472640957200447,0.8476547165671408,1.0802158253752348
105,3,Valdecilla_Sardinero,38,13.291666666666666,22.239250073032597,1.1322298549519203,1.8824468131167866
87,3,Sardinero_Valdecilla,39,12.579166666666666,23.535850271733537,1.1635971525116988,2.3641888211508717
106,101,Sardinero_Valdecilla,1,14.819999999999999,19.88742238379483,0.821279489577087,1.1146085852139271
108,101,Valdecilla_Sardinero,2,17.696666666666665,18.412505743717155,7.800947235930889,5.102727493255289
107,101,Sardinero_Valdecilla,3,15.503333333333334,19.08986082153136,1.4317530047695608,1.7153493786471816
109,102,Sardinero_Valdecilla,2,15.454166666666667,19.105186016980348,1.1532863670591305,1.453349412028672
111,102,Valdecilla_Sardinero,3,15.549999999999999,18.988458671243016,1.16722209001004,1.4523590464684448
110,102,Sardinero_Valdecilla,4,21.293333333333333,15.83991124793403,10.690108356170514,5.171821208609174
112,205,Sardinero_Valdecilla,17,12.616666666666667,23.30250990752972,,
