,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
45,2,Sardinero_Valdecilla,24,13.645833333333334,22.214728280356923,1.5788166571952031,2.660912218790462
61,2,Valdecilla_Sardinero,25,13.583333333333334,22.25692586598966,1.3905767521800818,2.233747259405574
46,2,Sardinero_Valdecilla,26,14.641666666666666,20.53406153444096,0.8058237101574093,1.0805441953321364
62,2,Valdecilla_Sardinero,27,14.354166666666666,20.922722824481458,0.5511561921525954,0.7944729262215936
63,2,Valdecilla_Sardinero,29,14.366666666666667,21.12849741672934,1.687810328118567,2.8021281554263218
47,2,Sardinero_Valdecilla,30,14.483333333333334,20.82088077836639,1.2943252210235945,1.8044535713396241
64,2,Valdecilla_Sardinero,31,13.870833333333332,21.64789443965645,0.4897798069125139,0.7470169114464558
48,2,Sardinero_Valdecilla,32,15.470833333333333,19.42350724629201,0.7255106758282343,0.9152590880381215
65,2,Valdecilla_Sardinero,33,14.327777777777778,21.14088381403292,1.6942987186881031,2.5741790515142724
49,2,Sardinero_Valdecilla,34,14.525,20.718210153732368,1.1431559629182522,1.6305780019437266
66,2,Valdecilla_Sardinero,35,13.21111111111111,22.713255520991336,0.2411392712690088,0.4189023506353254
50,2,Sardinero_Valdecilla,36,13.344444444444443,22.542253521126764,0.8500544644860063,1.43708567422837
67,2,Valdecilla_Sardinero,37,14.225,21.09692543093578,0.30716746548397955,0.45046877559783083
51,2,Sardinero_Valdecilla,38,18.333333333333332,19.503655678493352,10.647491445128004,7.2332068354446415
68,2,Valdecilla_Sardinero,39,12.327777777777778,24.540498652898297,1.4173854385739544,2.679287527658427
87,3,Valdecilla_Sardinero,2,11.958333333333334,25.193008108566904,0.876070773396762,1.928938686191274
69,3,Sardinero_Valdecilla,3,13.866666666666667,21.69935542862245,0.9021579068482906,1.3268454134587222
88,3,Valdecilla_Sardinero,4,13.233333333333334,22.703447842630542,0.6144102863722246,1.0798812415797647
70,3,Sardinero_Valdecilla,5,12.908333333333331,23.258909124066573,0.4173328008516298,0.7470880218014022
89,3,Valdecilla_Sardinero,6,13.622222222222222,22.05981502187761,0.6836042823262704,1.1057127313143689
71,3,Sardinero_Valdecilla,7,12.929166666666667,23.26995631305302,0.7979574619684382,1.439826917015427
90,3,Valdecilla_Sardinero,8,12.954166666666667,23.369471470119905,1.4704732798207072,2.4822689937736837
72,3,Sardinero_Valdecilla,9,15.570833333333335,19.618697958828818,2.5437423218557345,2.8851486568921643
91,3,Valdecilla_Sardinero,10,13.225,22.8496558873499,1.590990257669732,2.748852923091081
73,3,Sardinero_Valdecilla,11,15.558333333333334,19.358760242776764,1.115588202266874,1.4235635444224162
92,3,Valdecilla_Sardinero,12,14.822222222222221,20.26174153406208,0.591686228158635,0.8215925024506966
93,3,Valdecilla_Sardinero,14,15.466666666666667,19.540395994078487,1.5308554858374204,1.940569837164933
74,3,Sardinero_Valdecilla,15,17.09166666666667,17.806155875147294,2.5104780421266386,2.3057400317438446
94,3,Valdecilla_Sardinero,16,14.262500000000001,21.152610494138894,1.1848093298704845,1.9015513159286113
75,3,Sardinero_Valdecilla,17,17.77916666666667,17.41024159738125,3.8724184949460216,3.307554818213463
95,3,Valdecilla_Sardinero,18,15.608333333333334,19.235782947942305,0.5081739276475528,0.6259445202299083
76,3,Sardinero_Valdecilla,19,15.008333333333335,20.01088443648698,0.5651122471260481,0.7787468730448872
96,3,Valdecilla_Sardinero,20,13.016666666666667,23.064623844705245,0.40756730868791585,0.7346170884153727
77,3,Sardinero_Valdecilla,21,12.608333333333334,23.856095395116288,0.7354137157636735,1.4253401410987658
97,3,Valdecilla_Sardinero,22,14.058333333333334,21.39384451946912,0.8210765291169071,1.2374310310559369
78,3,Sardinero_Valdecilla,23,12.858333333333334,23.387492400558443,0.71239034243875,1.3558161104568354
98,3,Valdecilla_Sardinero,24,13.795833333333334,21.805190794157735,0.81891696770796,1.3373668206783338
79,3,Sardinero_Valdecilla,25,14.3,21.066575701318378,1.0956986609262394,1.5246394008258757
99,3,Valdecilla_Sardinero,26,13.704166666666667,22.025436537308767,1.207950130807774,2.035418264760053
80,3,Sardinero_Valdecilla,27,14.204166666666667,21.198277278073345,0.9807758644544101,1.5016693542057027
100,3,Valdecilla_Sardinero,28,19.083333333333332,18.27759990054971,10.187392353441728,6.400061746717024
81,3,Sardinero_Valdecilla,29,19.941666666666666,16.65369194554907,8.440702752908846,5.111513275153593
101,3,Valdecilla_Sardinero,30,14.844444444444443,20.233921045653048,0.6281218329568217,0.863082297991052
82,3,Sardinero_Valdecilla,31,15.308333333333334,19.694612587304476,1.275735082217307,1.5614019731604045
102,3,Valdecilla_Sardinero,32,14.291666666666668,21.015465453051295,0.5644564740625367,0.8177391580587572
83,3,Sardinero_Valdecilla,33,14.816666666666666,20.28854309698867,0.9428090415820625,1.2909936021845845
103,3,Valdecilla_Sardinero,34,15.033333333333331,20.026537914773286,1.1150485789118498,1.4338826833786207
84,3,Sardinero_Valdecilla,35,14.5875,20.89314881615696,2.2406751214756686,2.849477858669067
85,3,Sardinero_Valdecilla,37,13.9375,21.63109543716253,1.1123361302532013,1.7801588864850475
104,3,Valdecilla_Sardinero,38,12.7875,23.62746430144331,1.218178284707675,2.3412865675729293
86,3,Sardinero_Valdecilla,39,15.420833333333334,20.598772726703768,4.670085553185731,5.088973741211827
105,101,Sardinero_Valdecilla,1,14.466666666666669,20.968906463107484,1.721917535772256,2.6017098493914643
107,101,Valdecilla_Sardinero,2,14.158333333333335,21.69171477781104,2.542254030492539,3.7730855292834393
106,101,Sardinero_Valdecilla,3,21.7,14.886074699086365,7.706863223175867,4.009856020295569
108,102,Sardinero_Valdecilla,2,17.254166666666666,17.45629657690982,1.2394275112145738,1.2864275575318802
110,102,Valdecilla_Sardinero,3,15.820833333333335,19.019253026078545,1.011725240845044,1.1880643612554533
109,102,Sardinero_Valdecilla,4,21.791666666666664,15.324893464302562,9.608392357918348,4.721000524285346
