,Intercambiador,Coche,Viaje,Hora Llegada Teórica,Desvio medio (minutos)
10,Sardinero,1,22,2000-01-01 15:42:00,-4.066666666666666
29,Sardinero,2,23,2000-01-01 15:57:00,-2.4733333333333336
49,Sardinero,3,24,2000-01-01 16:12:00,-3.486666666666667
11,Sardinero,1,24,2000-01-01 16:26:00,-0.19333333333333336
30,Sardinero,2,25,2000-01-01 16:41:00,-2.18
50,Sardinero,3,26,2000-01-01 16:56:00,-1.2599999999999998
12,Sardinero,1,26,2000-01-01 17:10:00,-1.0933333333333335
31,Sardinero,2,27,2000-01-01 17:25:00,-1.7299999999999998
51,Sardinero,3,28,2000-01-01 17:41:00,-1.4125
58,Sardinero,102,3,2000-01-01 17:56:00,-0.3666666666666667
13,Sardinero,1,28,2000-01-01 18:11:00,-1.4333333333333333
32,Sardinero,2,29,2000-01-01 18:25:00,-0.17333333333333334
52,Sardinero,3,30,2000-01-01 18:41:00,-1.7541666666666669
14,Sardinero,1,30,2000-01-01 19:12:00,-2.7833333333333337
33,Sardinero,2,31,2000-01-01 19:27:00,-2.543333333333333
53,Sardinero,3,32,2000-01-01 19:42:00,-1.2466666666666666
15,Sardinero,1,32,2000-01-01 19:57:00,-3.0966666666666662
34,Sardinero,2,33,2000-01-01 20:12:00,-1.6566666666666667
54,Sardinero,3,34,2000-01-01 20:27:00,-1.0700000000000003
16,Sardinero,1,34,2000-01-01 20:42:00,-2.5699999999999994
35,Sardinero,2,35,2000-01-01 20:57:00,-1.5333333333333334
55,Sardinero,3,36,2000-01-01 21:12:00,-1.67
17,Sardinero,1,36,2000-01-01 21:25:00,-2.8733333333333335
36,Sardinero,2,37,2000-01-01 21:40:00,-1.92
56,Sardinero,3,38,2000-01-01 21:55:00,-2.32
18,Sardinero,1,38,2000-01-01 22:10:00,-3.4333333333333336
37,Sardinero,2,39,2000-01-01 22:24:00,-1.8733333333333335
77,Valdecilla,2,2,2000-01-01 07:30:00,-0.14999999999999997
96,Valdecilla,3,3,2000-01-01 07:45:00,1.28
59,Valdecilla,1,3,2000-01-01 08:00:00,0.26333333333333336
78,Valdecilla,2,4,2000-01-01 08:17:00,-1.61
97,Valdecilla,3,5,2000-01-01 08:32:00,-1.0333333333333332
60,Valdecilla,1,5,2000-01-01 08:47:00,-1.4633333333333334
79,Valdecilla,2,6,2000-01-01 09:02:00,-0.31666666666666665
98,Valdecilla,3,7,2000-01-01 09:18:00,-1.5633333333333332
61,Valdecilla,1,7,2000-01-01 09:33:00,-1.7366666666666668
80,Valdecilla,2,8,2000-01-01 09:48:00,-1.0066666666666666
99,Valdecilla,3,9,2000-01-01 10:03:00,0.5199999999999999
62,Valdecilla,1,9,2000-01-01 10:33:00,-0.8266666666666668
81,Valdecilla,2,10,2000-01-01 10:48:00,-0.3933333333333333
100,Valdecilla,3,11,2000-01-01 11:03:00,0.09666666666666668
63,Valdecilla,1,11,2000-01-01 11:33:00,-0.8433333333333334
82,Valdecilla,2,12,2000-01-01 11:48:00,1.34
101,Valdecilla,3,13,2000-01-01 12:02:00,1.8299999999999996
64,Valdecilla,1,13,2000-01-01 12:19:00,0.046666666666666703
83,Valdecilla,2,14,2000-01-01 12:34:00,-0.6699999999999999
102,Valdecilla,3,15,2000-01-01 12:49:00,-1.0366666666666666
65,Valdecilla,1,15,2000-01-01 13:04:00,0.22666666666666666
84,Valdecilla,2,16,2000-01-01 13:21:00,-2.1133333333333333
103,Valdecilla,3,17,2000-01-01 13:35:00,0.42666666666666664
66,Valdecilla,1,17,2000-01-01 13:51:00,-3.103333333333333
85,Valdecilla,2,18,2000-01-01 14:06:00,-2.3933333333333335
104,Valdecilla,3,19,2000-01-01 14:20:00,-3.3466666666666667
67,Valdecilla,1,19,2000-01-01 14:35:00,-4.066666666666667
86,Valdecilla,2,20,2000-01-01 14:50:00,-3.5533333333333332
105,Valdecilla,3,21,2000-01-01 15:05:00,-3.836666666666667
68,Valdecilla,1,21,2000-01-01 15:17:00,-1.32
87,Valdecilla,2,22,2000-01-01 15:32:00,-1.1800000000000002
106,Valdecilla,3,23,2000-01-01 15:47:00,-2.246666666666667
69,Valdecilla,1,23,2000-01-01 16:02:00,-1.9966666666666668
88,Valdecilla,2,24,2000-01-01 16:18:00,-2.413333333333333
107,Valdecilla,3,25,2000-01-01 16:32:00,0.18
70,Valdecilla,1,25,2000-01-01 16:48:00,-1.13
89,Valdecilla,2,26,2000-01-01 17:03:00,-0.7666666666666668
108,Valdecilla,3,27,2000-01-01 17:18:00,-1.4633333333333334
71,Valdecilla,1,27,2000-01-01 17:48:00,0.25666666666666665
90,Valdecilla,2,28,2000-01-01 18:04:00,-2.033333333333333
109,Valdecilla,3,29,2000-01-01 18:19:00,-0.9366666666666668
72,Valdecilla,1,29,2000-01-01 18:49:00,-1.0933333333333333
91,Valdecilla,2,30,2000-01-01 19:04:00,-0.5633333333333332
110,Valdecilla,3,31,2000-01-01 19:19:00,-1.2566666666666666
73,Valdecilla,1,31,2000-01-01 19:34:00,-1.1566666666666665
92,Valdecilla,2,32,2000-01-01 19:49:00,-1.603333333333333
111,Valdecilla,3,33,2000-01-01 20:04:00,0.65
74,Valdecilla,1,33,2000-01-01 20:19:00,-0.1833333333333333
93,Valdecilla,2,34,2000-01-01 20:34:00,-1.1566666666666667
112,Valdecilla,3,35,2000-01-01 20:49:00,-1.3033333333333332
75,Valdecilla,1,35,2000-01-01 21:04:00,-2.1866666666666665
94,Valdecilla,2,36,2000-01-01 21:16:00,0.9533333333333334
113,Valdecilla,3,37,2000-01-01 21:31:00,1.1233333333333333
76,Valdecilla,1,37,2000-01-01 21:46:00,-1.4033333333333335
95,Valdecilla,2,38,2000-01-01 22:01:00,-0.9999999999999998
114,Valdecilla,3,39,2000-01-01 22:14:00,0.9099999999999999
